url,id,name
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20547,20547,AUTHENTICATIONSOURCE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=20426,20426,author/presenter special requests
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=17039,17039,AVG_DAILY_ATTENDANCE
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15169,15169,BARG_UNIT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15296,15296,BARG_UNIT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15385,15385,BARG_UNIT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15415,15415,BARG_UNIT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15442,15442,BARG_UNIT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15462,15462,BARG_UNIT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15475,15475,BARG_UNIT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15577,15577,BARG_UNIT
http://datadictionary.cityofchicago.org/variable_info.php?variable_id=15719,15719,BARG_UNIT
